"
	full tutorial or consult on building an agency
","Jan 8, 2021  07:27:04 AM","
HiIs there somewhere I can get full information/full tutorial or consult on building an agency. I wanted to have a call scheduled but do not see that as an option.Thanks in advance  Karen
"
"
	Hide the total earned in the overview section
","Jan 7, 2021  04:45:57 PM","
Hello, We want to hide the total earned in the overview section of our agency profile. We have selected the option Keep earnings in my Upwork work history private. However, total earnings still appear in the overview section. We are also a member of Agency plus.  Is there any way I can do this? Thanks in advance.    



					
						Solved!
					
					Go to Solution.



"
"
	I've 140 Connects left as Freelancer, but I'm completely pitching as Agency - how to transfer?
","Jan 7, 2021  08:55:13 PM","
Hi, I have 140 unused connects in my Freelancer profile. But I've launched my Agency and I'm using my agency profile to bid for projects. How can I transfer these 140 connects to my agency profile?
"
"
	Assign Tasks to Members
","Jan 7, 2021  05:09:45 PM","
How can I assign specific tasks of a large project to team members? The only reason I started an agency was because it seemed as though I could accept larger projects and then split them up into individual tasks for my team members.  Now, it looks like I have to take the jobs personally, communicate with my team outside of UpWork to assign tasks, take the payment to my personal UpWork account, and then pay out my team through PayPal.  WHY?????? The WHOLE REASON A.N.Y.O.N.E. would open an agency is so you could assign tasks to team members and split payments between them. Now my earnings will be skewed and my team members get screwed. I can't just have a client hire my editor when he's hiring my agency for an article. We provide articles that are edited. He's hiring both of us. Some projects need all 4 of us. I'm not going to ask my client to divide all of his work into individual segments that I have no control over.
"
"
	Agency portfolio has been deleted.
","Apr 23, 2020  06:00:06 AM","
Hello. All of the projects I added to my portfolio have been disappeared. I haven't logged in to my account for a few days. Has anyone else encountered a problem like this?
"
"
	Transfer Agency owner ship to other person
","Feb 6, 2020  12:20:52 AM","
Hi I am new to Upwork and I recently created an agency. However I need to transfer ownership of the agency to a different colleague (in this case the company's owner). This person does not have (yet) an upwork account. How can I transfer agencu's ownership? 
"
"
	Invite user out of upwork under agency plan
","Jan 7, 2021  07:46:40 AM","
After getting premium agency plan can I invite a user ( who doesn’t have a upwork account ) to be part of the team asa exclusive member .
"
"
	Available Connects: 0
","Jan 6, 2021  07:12:33 AM","
Hi there,    I was inactive for years due to health conditions.   Now, I want to return to work, but my profile is locked private, and my available connects are equal to zero.    What should I do to return to work?!    Thanks in advance!



					
						Solved!
					
					Go to Solution.



"
"
	Activate Agency Plus
","Jan 7, 2021  01:49:43 AM","
For agency membership plan i want to pay through my local bank but it is not going forward . Please check this issue and tell me solution .Thanks
"
"
	looking for an agency
","Jan 6, 2021  10:16:55 PM","
			
				
					
					
						Hi! I want to know what is the benefit of having an agency. And I am curious about how to be a member of an agency.
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Work Diary Fails to take screenshot
","Jun 29, 2020  01:01:47 PM","
I have one freelancer in my agency who's work diary consistently says ""Failed to take screenshot."" How can I resolve this issue and get the work diary working properly?Please see attachment.
"
"
	AGENCY INVITATION ACCEPTANCE
","Jan 6, 2021  12:42:08 PM","
Hi, I want to be a part of Agency ""SINA ALGORITHMS"". Agency has sent me invitation multiple time, but unfortunately, I am unable to accept its invitation. I am looking for your help to resolve this matter. Thank you.
"
"
	From where to see competitors proposal
","Jan 5, 2021  09:07:32 PM","
I have plus membership for my agency, but unable to see competitor's proposal. It will be great help if you could let me know from where to competitors bid. Looking for prompt and positive approach.
"
"
	Leave an Agency
","Jan 5, 2021  10:29:23 AM","
			
				
					
					
						Hi I'm trying to leave an agency but I di not see any option to leave team after checking my team in settings. Anyone who can help me leave in my agency.
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Account recovery
","Jan 5, 2021  07:32:51 AM","
Hello, I'm working for an agency who has an account on upwork. Unfortunately there's no account/login information available anymore. The person left the company and no one knows the access anymore.The only info I have is that the company is called Frucon NV or Nayan (new company name). Is there a way to get access back? We need the payment reports for our billing. How do I get support from upwork? 
"
"
	JSS Issue
","Jan 4, 2021  07:43:29 AM","
I started My agency and complated 3 job with 5 star rating. Recently First time show my JSS and it's 71% .How?
"
"
	I couldn't upgrade my membership to agency plus.
","Dec 31, 2020  02:40:47 PM","
I couldn't upgrade my membership to agency plus.When I click the update button, its said try 5 minutes later. I have added 2 payment method but still its not wen through,. Please help.  Thank you
"
"
	About Agency Plus Member
","Apr 7, 2019  01:11:59 AM","
Hi!I created a new Agency and paid for Agency Plus to add members. The problem is my members still didn't get their profile approved by Upwork. I am alone in Upwork and don't have any friends that's why I invited my friends to start on Upwork under my agency. Anyone know why?



					
						Solved!
					
					Go to Solution.



"
"
	Connect disappear
","Dec 31, 2020  01:49:36 PM","
Why my free connect has vanished?
"
"
	Can't manage my own agency settings.
","Dec 28, 2020  07:07:19 AM","
Hi everyone,I created my own agency last week. And now I can't manage any type of information about my agency.I can't change the agency settings.Maybe somebody knows what wrong here? 
"
"
	General Inquiry
","Dec 31, 2020  05:25:02 AM","
Hey Upwork team!
I have a couple of questions I need to know kindly help me out.We are a company under the name of **Edited for Community Guidelines**and we want to join Upwork as an agency. I did some research but I was not satisfied.Can my ID be by name of Leekwall not by my own name?When I create an agency is it must that all my team shall have Upwork id?
 
"
"
	Support contact
","Dec 29, 2020  12:03:10 PM","
Hi, I created account on upwork and i created agency. after that i lelave my account at it is. Now Upwork charge me every month $30. I haven't used the account. Please help for return.  Thanks,
"
"
	Agency plus connects
","Dec 23, 2020  05:58:34 AM","
Hello, my friend created an agency on Upwork and then bought a membership plan ""agency plus"", we are interested in, does this plan includes monthly connects or not? if yes how we can use it?
"
"
	Why are Agency Profiles completely useless?
","May 13, 2020  09:28:56 AM","
I have been working on Upwork for 3 years now and am exploring ways to scale. I decided to bring partner with a friend and create an agency. I feel like I must be missing something because I am unable to find a single useful feature that an Agency profile provides.  It seems obvious to me that, at the very least, an agency profile should be able to assign work to its agency members. Instead, Upwork forces the client to do this. The problem is that 90% of clients have never used upwork before, which means I now have to walk them through the process of setting up a second contract with my freelancer. Not only is this a huge nuisance, but it is the exact same process that I would go through if I didn't have an agency and just wanted to have my client hire a colleague. What is the point of having an agency? In addition to offering 0 value-add over normal freelancer accounts, the agency actually detracts from value by seriously hindering SEO. My friend's earnings are counted towards my agency and his account was eventually removed from search results because he had no activity, despite the fact that he had been working every week.  Only after calling to complain did Upwork inform me that there is a free agency account which at least does not charge me $20/month for nothing. This was not an option when I originally signed up.  One final note: I absolutely hate the agency reports. They are also far inferrior to the simple earnings report on normal freelancer accounts.   I have downgraded and made my friend's account ""non-exclusive"" so that he can earn on his own. However, I am still wondering what the point of the agency account is. Upwork should either eliminate this profile type so as not to waste freelancer time or make changes to make it easier to work on group projects. 
"
"
	Successfully delivered the project to client on time, but client is not giving feedback
","Dec 28, 2020  10:44:34 PM","
Successfully delivered the project to client on time, but client is not giving feedback which affects the job score. Please suggest us solutions....Team Upwork, Anyone who can help?
"
"
	Top rated privilege applicable from individual to agency?
","Dec 28, 2020  07:43:25 PM","
Hi team,  Hope you're all doing well, and happy holidays! Just quickly checking, if my individual account already has a top-rated badge and I create a new agency account, will the privilege of my being top-rated applicable to my newly created agency as well (10% immediately fees across all new clients?)  Also, the $20 monthly fee, is it per client or per agency account only?  Looking forward to your response. Thank you! Regards, Nikki
"
"
	Error Showing while creating Agency Profile
","Dec 26, 2020  02:18:06 AM","
Hello,I tried to create an Agency profile and I'm getting this error message in red 'An error occurred while saving the data' when attempting to set up an agency profile.  This happens at the first step of entering the Agency Name.  
"
"
	I registered as a Freelancer, but is there a way to change my account to an agency account?
","Oct 8, 2020  12:58:39 AM","
I registered as a Freelancer, but is there a way to change my account to an agency account? Somehow I think i did not get this decision while registering....
"
"
	Time tracker lost 4 hours
","Dec 23, 2020  07:17:56 AM","
Hello, 
My agencie's free lancer was working today for 4 hours with time tracker, but it tracked only 50 minutes and work diary shows 0 minutes, what could be a problem. I am sure that the time she worked is real.
 
**Edited for Community Guidelines**
"
"
	Business Development Manager Interview Capability
","Dec 23, 2020  06:02:51 AM","
Hi, I have an UpWork agency and freelancer account as well.  I recently received an interview from a business and wanted to see if it's possible to have my business development manager (from the agency), accept the interview and send in my proposal on my behalf. Is this possible?  Thank you, Jacob
"
"
	Error Message for Weekly Time log
","Dec 22, 2020  12:52:39 AM","
I am Dinesh **Edited for Community Guidelines**, from **Edited for Community Guidelines**, an agency in Upwork. I received an email with the subject ""Your weekly time-log is ready for review"". When we try to open the link available, we see the error message as ""Access is not allowed for your current context"". Tried opening in different systems & still the same issue. I have attached the screenshot of the message. 
Did anyone come across this issue? If so, how did you get it resolved?
"
"
	Unable to add payment method in agency
","Dec 22, 2020  11:01:12 AM","
Hi,
 
I am Naina Chandel, Business Manager at **Edited for Community Guidelines** on Upwork. I recently added **Edited for Community Guidelines**  as a Business Manager. So I just want to know can I add his payment account also in get paid? Because I faced some issue to get paid of agency earned money on my present account. I just want that he can also ableto withdrawal the agency amount on his own account. I tried to add his bank account but it shows error there (beneficiary account name and bank name is mismatched).
 
And we have a GST number with **Edited for Community Guidelines**  name for **Edited for Community Guidelines**, so is this valid to apply this GST number in Agency account to get paid.
 
Please give me the solution for this.
 
Thanks & regardsNaina
"
"
	I can't send invite from agency's free lancer
","Dec 22, 2020  03:36:10 AM","
Hello, I can't send invite from one of my agency's free lancer. He is not in the list, as others. Can you help with this problem, please?
"
"
	Verification
","Dec 22, 2020  12:24:14 AM","
HiWe've just received an order as an agency but we're not yet verified.It asks to verify my personal account but not an agency. But further for withdrawal we need to withdraw to an agency bank account and be legal with taxes etc. What shall we do? Verify identity of frelancer's account and then verify Company account? What is the process?
"
"
	Agency member got his account block/hold
","Oct 4, 2020  04:37:25 PM","
Hi,
I have a account problem with one of my agency member. His account got hold but for some reason he got blocked from his account and cannot request a help here. He already tried to email back but only got auto response, been 2 weeks since this happen.
Our client already contacted the support but they said that only the account owner can fix it. How can he get it fix if the emails he sent doesn't get a reply and he cannot login from his upwork account.
 
Here's the upwork request that he got from his email.
**Edited for Community Guidelines**
 
Please help.



					
						Solved!
					
					Go to Solution.



"
"
	Add manual time to agency free lancer
","Dec 21, 2020  04:42:54 AM","
Hello,We need to add manual time to our agency free lancer, because time tracker don't track time when video is rendering. But I don't see this button in free-lancer's diary as an agency owner, and free-lancer says that this button inactive when she try to push it. Our contract allow add manual time. Please help to solve the problem.



					
						Solved!
					
					Go to Solution.



"
"
	Assigning Jobs within An Agency
","Dec 21, 2020  05:37:51 AM","
Hello all wonderful people. Thank you for your continous service and help to the community. I wanted to ask if it is possible to create an agency account and then assign my exisiting jobs on my independant account to other members of the agency so that they can continue doing them? Please guide in this regard. Thank you.
"
"
	Unable to be hired as an agency
","Dec 20, 2020  11:45:51 AM","
Hi! I have the next problem:We have a client who has already worked with our company not through Upwork. We got an email from him if we have Agency Upwork because he wants to hire us again but with UpworkHe tried to do this, but he can send interview invitation only to business manager (of our agency) as a freelancer, but he can't sent to the whole agency or developer from agency.What do we need to do and why do we have this issue?Thanks
"
"
	Payment to agency member from different country
","Dec 18, 2020  10:23:30 AM","
Hi There,  I understood is incase of agency - Client pays to agency's upwork account. So question is, incase of members of agency's are from different country, how can i transfer money to them. Example : Agency Owner is from India (INR currency) and agency member is from UK ( Punds currency) so how agency owner can transfer money from Upwork ( $ currency).  Option 1: Upwork has provision to transfer money from agency's account (which is $) to members upwork account ($ only)  Option 2 : I can register agency members personal bank account (may be differnet than $)  so when agency owner wants to make payment he can pay to members personal account ( which might be different than $).  Option 3: When agency'e payment recieves to its personal account ( non $), he can transfer to members personal account (non $ and not same as owners personal account currency)  As here main issue is : While transfering to different currencies, currency conversion charges might vary and can have a conflict in amounts due to and members expectations.  
"
"
	Bidding on behalf of non exclusive agency member
","Dec 17, 2020  01:55:45 PM","
if a business manager bids on a project on behalf of non-exclusive agency member, will that ""non-exclusive agency member"" also be able to bid on the same project independently of the agency?  I am asking this question because, if a business manager of agency bids on a project and wins the project, the project is basically won by the agency and the money goes to agency. In this scenario, the non-exclusive agency member may also wish to bid on the same project so that he/she could win that job and all of the money goes to that freelaner without involvement of agency.
"
"
	Not able to create an agency account
","Dec 17, 2020  07:28:46 AM","
Hi! I have problems with creating an agency account. There is no button ""create an agency account"", I only can create a ""new client account"". 
"
"
	Account Merge
","Dec 17, 2020  04:25:57 AM","
I have my agency account (1) with my work email. There I do have two options: Freelancer - Agency which I use for reaching new clients.  I also have another upwork account (2) which is Freelancer and Client which I use for finding freelancer also have jobs created and messages answered etc. Now I want to merge these 1 and 2 together, is this possible? 
"
"
	Paying my team
","Dec 16, 2020  01:13:28 AM","
Hi All I had a new agency and I hired a team to do some jobs. Now I want to pay my team 1. How I can do that2. Is there a way to make the payment appears in their profile Thank you 



					
						Solved!
					
					Go to Solution.



"
"
	Working as an employee of a company
","Dec 15, 2020  07:08:10 AM","
Hello everyone, I am creating a company with someone else. I would like to work on Upwork for the company that I will co-own. Basically I want that my company provides the service to Upwork, not me directly to Upwork.Is it possible? I don't want to receive upwork money for me, but for the company that I will own.ThanksRaphael



					
						Solved!
					
					Go to Solution.



"
"
	If I'll purchase Upwork Agency plus plan, does it means I'm Freelancer plus member also?
","Dec 15, 2020  10:15:15 AM","
Hi,I'm planning to start an Upwork Agency. As per my knowledge, to start an Upwork Agency, I need to purchase the Upwork Agency. Whare Upwork will charge $20, and I'll get 70 connects every month. Does Upwork Agency Plus membership cover the Freelancer Plus membership also? I really appreciate any help you can provide. Thanks Regards,Abdullah Al Mamun 
"
"
	Hello there, i want to upload my company logo on the profile but im unable to upload it
","Dec 15, 2020  01:16:13 AM","
i want to upload my company logo as the display picture but im unable to upload it. need help
"
"
	I purchased Freelancer Plus Subscription by mistake. I wanted to buy Agency Plus subscription.
","Dec 14, 2020  01:46:39 PM","
			
				
					
					
						I have purchased freelancing plus subscription bh mistake whereas my actual need was for agency plus profile. Please help me. If i could get a refund for freelancer plus and then purchase agency plus it would be great!Also, It’s showing as Agency Plus would cost me 20$. Will it cost me the same even if I don’t have freelancer plus subscription!
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Client get 500 when navigates to my agency url
","Dec 14, 2020  11:56:18 AM","
I was informed that client can't navigate to my agency to make an offer b/c of 500 errorMy agency url is: https://www.upwork.com/agencies/~01d322d30a9ee3d754  
"
"
	Upwork refused registration of my new employee
","Dec 14, 2020  05:24:54 AM","
Hello!I found an employee outside of Upwork for the position of business manager in my agency at Upwork, and for this she of course had to register here where she was refused, despite the fact that I had already sent her an invitation with all the rights and she accepted it.Help me with solving this problem and please take into account the fact that she will not use Upwork for her own freelance purposes, but only to work as a business manager in my agency.At the moment, I had to provide her with my password for my account so that she would not sit idly by without work, but as you understand this is not correct and inconvenient. (I perfectly understand all the risks, but I know this person personally and completely trust her).She also tried to write in support herself from her account, but she cannot do this, since the item for selecting the problem category is not available for her.
"
"
	How can we share blogs or articles on upwork?
","Dec 14, 2020  03:25:39 AM","
can we share blogs or articles on upwork?
"
"
	change agency name can effect on my client agreements
","Dec 13, 2020  11:59:56 AM","
Hi Upwork cumminity, if i want to change of my agency name can it effect on my previous client that i worked with him like hourly clinet i am the agency owner please help me...



					
						Solved!
					
					Go to Solution.



"
"
	Agency connects
","Dec 13, 2020  11:45:42 AM","
Hi!I bought two subscriptions for my personal freelance account and for my agency, but I have 0 connects on my agency account, and when I try to submit a proposal from the agency on my behalf I get the message ""Insufficient connects to submit proposal for the job""I mean, after paying for the agency's subscription, Upwork needs to give me connects, isn't it?



					
						Solved!
					
					Go to Solution.



"
"
	I want to leave my agency
","Dec 5, 2020  12:36:47 AM","
			
				
					
					
						Today I tried to leave from my agency but im getting error to ""Please Try Again Later"".
"
"
	How much should I've to pay in Pakistani Rupees to purchase an Agency Membership?
","Dec 13, 2020  07:51:01 AM","
Hi There! I have a question for you - How much should I've to pay in Pakistani Rupees to purchase an Agency Membership? Please respond with rate in Pakistani Rupees
"
"
	Close Agency and convert owner profile as a Freelancer
","Dec 12, 2020  12:34:28 AM","
Hello There,I cought in a fix and want to know if it is possible or now.""I had a agency profile on upwork and I am registered here as a owner. on Upwork I can see both profile ""Agency"" and ""My Own"" profile in Top Dropdown. when I click on my profile then I am able to update it (title, description about me, my pic) and when I click on Agency profile then I am able to update agency profile (title, description, logo).it is fine.But now, I want to close my agency (I can do it from agency profile as there is a link ""Close agency"") but don't want to delete my profile with my project and client history and want to work as a freelancer not an agency.is it possible?
"
"
	Removing agent under our agency bucket
","Dec 11, 2020  11:43:38 PM","
Hi,
 
Need your help to remove an agent name **Edited for Community Guidelines** under our agency bucket. I tried to remove her but its not letting me, samething on her end. Need your help, can you kindly please remove her on our agency list 
"
"
	Are agency member freelancers required to have an account on Upwork?
","Dec 11, 2020  11:47:02 PM","
Hello I want to create my own agency on Upwork, so that I can manage a team of freelancers. However, are they required to have an account on Upwork? Or can they simply be freelancers without an account on Upwork? Thank you
"
"
	Sumission of proposal
","Dec 11, 2020  07:17:49 AM","
Hey,This is Parminder from Millipixels Agency.So here's my query, I am unable to set my hourly rate through my agency settings too, like the moment I set the hourly rate, after a few seconds, it again shows me 0$. Thus in my personal account too, it shows my hourly rate as 0$. Hence I can't even submit proposals as when I try to click on the ""Submit Proposal"" button, it doesn't allow me to do that. Hence Please help me with the same.
Thanks
 
**Edited for Community Guidelines**
"
"
	Upwork displaying me as a freelancer but we are an agency
","Dec 11, 2020  12:10:58 AM","
I registered as a agency. Uploaded documents related to incorporation. Its displaying me as freelancer.How to change it ? Can I talk to support ?Please help
"
"
	find a particular buyer
","Dec 10, 2020  12:17:00 PM","
I want to find a particular buyer, how would I do that.As I was talking to a buyer who posted a job but I am not able to find his job to bid on. 
"
"
	Client has made payment but have not received
","Dec 10, 2020  04:01:51 AM","
Hello, 
 
It seems the client has paid me through Upwork and even shared a screenshot of it. 
 
However, I have not received the payment. Attaching a snapshot of the milestones from my platform. There is no financial amount mentioned at all. 
 
Would be glad if anyone can help.    
**Edited for Community Guidelines** 
"
"
	Agency Member Isn't showing as verified
","Dec 10, 2020  03:25:42 AM","
My agency member's profile shows her as verified in the US but when I go to submit proposals for her she doesn't show up in the list of freelancers. I get the warning message ""This client has specified that only U.S. location verified freelancers may apply. Only verified members of your agency are visible."" Please help! 
"
"
	Agency Proposal
","Dec 4, 2020  09:50:43 AM","
Hello, I have a question about the proposal submission process. We will be submitting on behalf of Upwork freelancers we have on our roster. Are they able to see all messages with the client? We don't want the rate negotiation process to be seen. How do we block certain messages from the freelancer's view?
"
"
	Im part of agency client having trouble to hire me.
","Dec 8, 2020  02:38:21 AM","
Attaching the screenShot that the client sends me. He tried to directly hire me directly on my profile.  
"
"
	Can I buy more Connect for my agency?
","Dec 12, 2019  06:25:08 AM","
Hi Upwork,My account is a member of an agency. Can I buy more Connect for my agency? Because I did not see where to buy Connect from my account. Best regards,
"
"
	team members not showing up when I submit proposal
","Dec 7, 2020  11:23:51 AM","
Hello, I want to submit a proposal- Agency. But I cannot see all team members when I try to choose the member to give the job with.  We are 15 and only 10 are showing. Help !
"
"
	Invite a freelancer with an active assignment
","Dec 7, 2020  12:39:04 AM","
I cannot invite our developer to the agency since he has an active contract with the client. Literally, he accepted the offer before we managed to invite him to join our agency. How can it be resolved without cancelling the offer?



					
						Solved!
					
					Go to Solution.



"
"
	Upwork Agency
","Oct 30, 2020  12:34:27 PM","
Hi there,I have a Freelance Account with Upwork. I want to convert my Freelancer Account to Agency Account. My question is who can be added as a member of the Agency?1. An approved Upwork account holder as a Freelancer at Upworkor2. I may select anybody suitable from my own setup to be a member of the Agency at Upwork? If the answer to my point No. 2 is NO then please close my Agency created today. I would encourage my business team to get their individual account approved from Upwork then we may apply for the Agency Account again.Thank you.



					
						Solved!
					
					Go to Solution.



"
"
	I cannot deposit the money for the Agency Plus account
","Oct 19, 2020  01:24:09 PM","
Hello, I just started with my Agency account yesterday, and today I cannot deposit the money for the Agency Plus account. I am getting the following error: *Unfortunately, we were unable to process your transaction. Your account is being reviewed. We may need to verify your identity information. Please check your email for the detailed next steps. If you don’t hear back within 2 business days, please contact us.* My client is waiting to hire us, Could you please look after this issue as soon as possible. We are really ardent to acquire this project through Upwork platform. Your swift and favorable response in this regard is anticipated and would be highly appreciated.



					
						Solved!
					
					Go to Solution.



"
"
	verify my account
","Dec 3, 2020  01:59:21 PM","
Hi,i want to verify an agency account, but i cant find it in menu.



					
						Solved!
					
					Go to Solution.



"
"
	Agency Plus: Exclusive Freelancer vs Non-Exclusive Freelancer Handicapping
","Dec 3, 2020  08:42:31 AM","
I want to propose something and I'm asking for signatures in the comments.At this moment, there is a policy that is handicapping Agency Plus accounts.If you connect your Freelancer Account to your Agency Account and you set it to Non-Exclusive, you're unable to upgrade your Freelancer Account from Basic to Plus. As a result, you're not receiving the free connects that you should be receiving monthly. Basic is 10 & Plus would be 80 connects.Reference: https://support.upwork.com/hc/en-us/articles/360057604814-11-24-FREE-Connects-to-Do-More-on-Upwork-Here's the problem if you're paying for Agency Plus and you set your Freelancer Account to Exclusive, why aren't you getting those 80 connects that you would be receiving if you were paying for Freelancer Plus. Now, I understand that UpWork profits off the memberships, so it would be in their best interest to handicap the Agency Plus Accounts. Essentially, requiring Freelancers to set their Freelancer accounts to Non-Exclusive & double paying for Freelancer Plus & Agency Plus Accounts.However, this just doesn't make sense in my mind. Especially, if you're trying to build a name for your agency on UpWork. You'll want to run those projects through the Agency Account, not through your Freelancer Account. This is because the site just doesn't allow you to showcase your Freelance work as representation of what your Agency has accomplished. I find this to be negligent & aggregious. I think the only resolution is to provide Agency Plus accounts with the same benefits as the Freelancer Plus accounts, 80 Free Monthly Connects. It really doesn't hurt the bottom line of UpWork because lets face it, they don't care who the connects are spent on at the end of the day, whether it be Exclusive Freelancer or the Non-Exclusive Freelancer. Update: Another resolution would be that Freelancer Plus is baked into the Agency Plus owner's Freelancer Account. This just pretty much seems like a no brainer to me.So let's get those 80 Free Connects for Agency Plus accounts, let me get a second in the comments below.
"
"
	Multiple account creation
","Dec 1, 2020  04:49:13 AM","
Hello All,  My name is Sandeep. I have multiple companies and firms located in USA and Malaysia. Both companies are working in the field of app & web development. I am thinking if Upwork allows me to make new accounts for those companies as well?  I am ready to signup with a paid premium agency member account as well. So I don't have any issue regarding submitting the proposal. We also have team members over the location.  Please help me to answer this concern.  ThanksSandeep.
"
"
	Registration of company and invoice (Denmark)
","Dec 2, 2020  06:13:03 AM","
Hi I would like to register a company. When I have done a task in Upwork and an invoice is sent. Will my company name be registered on that invoice? If anyone have an example of an invoice like this I would be happy to see it. Kind regards Charlotte
"
"
	Anyone's agency hiring here? :(
","Nov 29, 2020  04:15:49 PM","
Hi, just trying my luck here. I need to have an agency and get just one client. I just lost one, and I need a side hustle to help me cover expenses (I take care of my younger siblings). I do customer sevice, facebook ads, data entry, order fulfillment and drop shipping.
"
"
	Agency's invitation is not working
","Nov 30, 2020  08:58:55 AM","
An Agency sent me invitation but when i clicked for accpeting inivitaion the invitation redirect me to job Feed page. 
"
"
	The part of the dialogue with client is missing.
","Nov 30, 2020  02:04:22 AM","
Dear Upwork Community, I am the Project manager of an agency and I'd like to ask a question. When I bid for a project (from my account), somehow a client got two invitations (from me and from another member of our agency). Moreover, a part of my dialogue with client  disappeared and showed up in the dialogue window of our other agency member. Why did it happen? And how to fix this issue?  Could you please help me with this issue? Best regards
"
"
	What is your vision as an Agency?
","Nov 29, 2020  09:16:56 PM","
Do you keep in mind why you created an Agency? you're pillar for any business keep in mind!
"
"
	Upwork Chat Permissions
","Nov 28, 2020  09:05:34 PM","
As an agency owner, can I restrict my freelancers to chat with clients and only I chat with the client myself.
"
"
	Unfair to Upwork Agency for connects
","Nov 24, 2020  08:13:42 AM","
Hello, I think its unfair to Agency that we are not getting any connect even though we are paying more than freelancers and we still not getting any connect with that payment. I am not getting why its that way. That should be reviewed. Upwork is always promoting freelancer, while ignoring agencies. Previous portal i.e. Elance was very very friendly and encourging agencies. I am not saying you do not promote freelancer but atleast treat equal.  This also means more freelancers will apply to job than agency and that means clients who wants freelancer will be benefit. and agency searching clients will not come to upwork.. really really hard to keep associate with upwork and lossing hope of finding good project for me or my team.   Please reconsider the same. Regards,Manish Etymon Technologies
"
"
	I'm unable to move myself from non exclusive to exclusive
","Nov 27, 2020  06:21:49 AM","
This is the error I keep getting Current user with uid: 1275801110566817792 has not permissions to: [edit_owner_member_role, edit_members]  

	Juliusijidola

"
"
	client suspicious behavior
","Nov 24, 2020  09:22:33 AM","
Hello all. Around three month ago I received invitation to fixed cost work from Jasmeet from India.I did the work, client is reviewed it and accepted. Client left good feedback for me, I did not left any feedback. I was like usual work. So i received my payment and everything is ok. But today he come to me after 3 moths, and asked to give refund because of 'poor code quality' he said. Also said that will send an email to Upwork to close my account. I consider this behaviod like suspicious and block this client. Could someone please clarify how to refer to Upwork community people to help me with what should I do to protect me? Also you can ask feedback from my current client to ensure that I do only good quality.Hope for your help.Thanks.
"
"
	Lost data from your mail
","Jun 16, 2020  04:09:20 AM","
Hi, I have a problem with my email address. I was work on agency and I provided my account to them. But nowmy email is lost, can I transfer my account to another email?
"
"
	How do agencies bid on projects?
","Nov 26, 2020  04:03:02 AM","
I want to create a agency. How does the bidding work? Will my personal profile be shown as ''the bidder'', or someone elses profile in the agency, or the agency itself?Thanks!
"
"
	Deleted agency account
","Nov 24, 2020  04:02:18 AM","
			
				
					
					
						I accidentally deleted my agency profile, is there a way to recover it?
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	AGENCY OWNERS - this is for you! | UpWork and its bureaucracy - tons of documents
","Nov 26, 2020  12:00:24 AM","
UpWork issues a NEW document with the fee for EVERY SINGLE milestone (for fixed-rate projects) and EVERY SINGLE week (for hourly projects). This makes the tone of documents to be processed for accountants - which takes more time and makes it more EXPENSIVE FOR US - agency owners who often need to pay to accountants according to a number of documents processedThere should be a way to have one cumulative document per month with all the fees that we need to pay to UpWork! I would like to raise this topic to UpWork but I need your support - together we have a stronger voice!But if you say this to support, they will write ""we will raise the topic up to the development team"" or sth similar. And that's basically it.  Don't know how to go around this!
"
"
	Leaving a team
","Jun 13, 2020  09:53:05 PM","
I am trying to leave an agency team and even thou I don´t have active proposals, or contracts, I am getting this message: ¨Can not leave team. You have active contract or proposal with team. Please help! 
"
"
	Client hiring agency member directly.
","Nov 25, 2020  09:13:30 AM","
Hi, When you submit an application on behalf of your agency member, clients can click on the freelancer's profile and hire them directly. It would be great if clients can't do that. Best Regards.
"
"
	how to bid using only Agency profile
","Nov 25, 2020  08:47:28 AM","
Hi,We have created an Agency and while submitting proposal for client, I have an option to choose ""select a team"" and ""select a freelancer"" which are required filed. in ""select a team"" i select my Agency name and in ""select a freelancer"" i select our freelancer who is capable to do the job.but my question is, client gets message from the selected freelancer rather than from Agency profile?  If feedback is given by client then it appears in freelancer's profile, not in Agency profile. is it how agency bidding works? or am I missing something on this? How i can bid from my Agency profile? Best regards
"
"
	My Agency + Connects are on 0 without useing it
","Nov 25, 2020  09:56:52 AM","
Hey Everyone! Hope you have a great week so far. I have an agency + account and a freelancer account. I had an issue and got my two steps auth. removed. Since then my agency + connects are gone  (My freelancer + connects are available and correct its just the agency + account) kindly, Fabian Engel
"
"
	Hired Talent Difficult to Contact, 1st Milestone Paid
","Nov 25, 2020  07:51:03 AM","
Having a hard time reaching my hired talent, but I already paid the first milestone through escrow. Is there anyway I can cancel the contract. The timeline for the job delivery is already compromised. What needs to be done to get the refund and cancel the contract se we can find a much better and suited talent that can be reached without difficulty. Any help? Will appreciate your insights.
"
"
	Payment transferred to Closed Bank Account
","Nov 25, 2020  12:01:28 AM","
Hi, I had a auto payment schedule and the payment from upwork was transferred to my bank account which i already closed. Is there a way to stop the payment ?
"
"
	Agency + Plan activation
","Nov 25, 2020  12:53:08 AM","
Hi! How activate agency + plan? Thanks
"
