"
	Reporting possible fraudelent activity by freelancer and pause payments.
","Feb 22, 2021  07:07:10 AM","
Greetings,
 
I've hired a freelancer, and upon looking at the work-diary screenshots, the key-logs are all the same numbers, each minute. For example, 2000 key activities, each minute. This happens over and over. Also, in the screenshots, there is no change in activity being done by the freelancer.
 
Incidently, the freelancer has a Work Doctor app running on their machine, which pops up and says that they have been inactive for more than 20 mins, and upwork captures the screenshot of that too.
 
I am attaching a few screenshots of the freelancer:
1) all keyboard entries are the same(or almost same)
2) this happens over and over again
3) no activity on their screen
4) zero mouse activity
5) an app on their laptop pops up and says that they've been idle.
 
How should I proceed with this case, and get UpWork to investigate, and pause payments till it is resolved?
 
Any help is greatly appreciated.
 
Thanks
Gary
 
**Edited for community guidelines**
"
"
	Re: Any Raspberry Pi Enthusiast Here ?
","Feb 23, 2021  06:55:17 PM","
I paid over $1,500 for a raspberry pi developer on Upwork on my credit card but my business partner stole the account.  I don't have any way to get the work performed, which was almost complete. I do know hes from Sweden.  I do have the charge numbers on my credit card and can prove it's my credit card. Can you recommend any raspberry pi developers from Sweden that I can maybe talk to? Any help would be much appreciated as opposed to these stupid bots.
"
"
	Help needed, keep getting error message while connecting Paypal
","May 28, 2020  02:03:08 PM","
Hello all, please help me on this matter. I recently joined on your platform to hire some of freelancing resources.While I was trying to connect Paypal as billing method this morning and afternoon sometimes, I kept getting this error message: ""Sorry, we weren’t able to set up preapproved payments at this time.Please return to the merchant and choose another way to pay."" I primarily contacted Paypal support but their agents say there's no issue on my Paypal account at all and adviced me to contact your support. I once got into your help center but it seems like getting me only automatic reply, no specific help.Please advice me and appreciated if anyone can help on this matter.Thanks!



					
						Solved!
					
					Go to Solution.



"
"
	Does Upwork provide a Tax residency certificate upon request?
","Feb 24, 2021  03:43:42 AM","
Hi,Does Upwork provide a Tax residency certificate upon request?Thank you,Radu
"
"
	I'm brand new. Need an advice if a job I'm looking for is feasible and if it is, how much to pay one
","Feb 23, 2021  09:43:01 AM","
Hello, I'm brand new to upwork and before I post a job I want to get some advice if what I want is even feasible to do, as I'm not tech skilled, but then if it is, a further advice how much should I set the budget for that job, and maybe some other useful advice that I should know before I post a job, for example what kind of freelancers should I look for, or else. The advices would be very much appreciated. There are several possible jobs I'd like to get done. 1. When trading on tradeogre.com, the untraded amount of coins of the available amount of coins I traded with goes to active orders. That active order blocks my next trade, as it sends signal that I don't have enough coins to trade, so I have to cancel that active order in order to trade again. What I want to do is automatically eliminate that active orders, so my next trades are not blocked by those orders. Every time I click available coins button, the untraded amount should be shown in the buy or sell trade field, so I can immediately click to trade again, and not first go to active orders page to cancel those active orders that didn't come to fruition, so I can return to trade page to trade again. These unfulfilled orders should be automatically canceled, so that every time I click available coins button I'm able to immediately trade again. 2. When I make a trade on kraken.com, I want a log document to be created which would show me the exact price at which I traded coins, and exact balance I had before and after a trade, as well as the amount of coins traded. Also, I want that log document to contain the system's 'last price' that was indicated at the time I made a trade, as well as the buying and selling price from the Order Book, depending if I made a sell or buy trade. Once those prices are logged, I want to have a few more mathematical operations that would show me the percentage difference between those prices and exact difference between those prices in numbers. When I'm over with trades, I want all those trades to be exported to an Excel document, with exact number of orders and all the accompanying data which one order carries. 3. A console, add on, or software of some kind in which I would put the amount of fiat that I have, and then the software, with the use of integrated live coin price from tradingview or kraken exchange, would calculate the amount of coins I can get at a given price in real time. Then I would just copy/paste (with copy button preferably) that amount in the buy field on exchange, e.g. Kraken, and basically speed up the process of buying coins. 4. Indicator, or a script for tradingview charts which would imitate Pivot Points indicator (Pivot HL) with addition of percentual change from highs to lows and vice versa. So, in addition to price in the rectangle, the highs should contain percentual change from the latest low and vice versa. Also, there should be an option to show just price, or just percentage, or both. Thank you to all in advance.Alex



					
						Solved!
					
					Go to Solution.



"
"
	The hiring process is broken.
","Jul 5, 2016  04:18:57 PM","
For 4 years, I have been a loyal Upwork client.  I've spent $143k on Upwork in the past 18 months (client feedback score of 4.99, currently have 12 open contracts). That said, I will not be using Upwork to fill the next job opening in my company.  The process of finding and interviewing quality applicants is simply too time-consuming and difficult, and every time I post a job it seems that the entire UX has been completely overhauled (usually making the process more confusing and difficult).  Here are some of the issues I have experienced in the past 48 hours while trying to fill a part-time customer service position: 1.)  I specified the required qualifications for this position (ie. at least 1 hour billed on Upwork, feedback score of 90%+, etc) but this makes zero difference to who applies for a job, since there's no way to specify mandatory qualifications (and disallow applications from unqualified freelancers). 2.)  The default sort order for the applicants list is ""Upwork Recommended"", which is completely useless as the ""recommended"" applicants are very often totally unqualified for the position.  For instance, in my recent Customer Support job post, I required applicants to meet the following qualifications: ""Must be a native English speaker"", ""freelancers only (no agencies),"" ""job score 90% or better,"" located in ""East Asia,"" with ""at least 1 hour billed"".... one of the first Recommended Freelancers in the list of applicants is an agency specializing in ""OpenCart Technology"" based in India with no hours billed, no feedback score, and an application letter written by someone who clearly speaks almost no English..... in other words, Upwork's top recommendations for this position include an applicant who meets 0 of the job requirements specified.   3.)  There is no way to filter the list of applicants, except for the option to show only shortlisted candidates... why can't I filter the list to show only those who meet X requirement?  How hard could that POSSIBLY be to implement?  4.)  I have to hit ""show more"" to see more than a handful of applicants at once... why?  If I accidentally click the back button in my browser, the list re-sets and I have to click the ""see more"" button 12 times to get back to where I was previously.  Why can't I simply check an option to display all applicants on one page? 5.)  The applicants list is just completely broken.  Many times, an 'archived' applicant shows in the main list, even though clicking on their application to open it in a popup window shows their application status as ""archived"".  The number of ""new applications"" changes constantly every time it's refreshed, sometimes showing 15 new applicants and other times showing 45+.... on this recent job post, I archived some freelancers at least 5-7 times and they still occasionally showed up in the main applicants list. 6.)  There's no way to search the list of applicants, so I had to scroll through 179 applicants looking for the name of a freelancer who was recommended by a colleague.   7.)   On some applications, the freelancers' feedback score is shown in the list of applicants (ie. ""88% job success"").... on others, there's no score displayed, even though when viewing the applicant's full profile there are multiple past jobs with feedback and feedback/job score.  Why can't the score be displayed on every application instead of only some?   8.)  I have no idea how the ""job success score"" is calculated, so it's essentially meaningless... one applicant to my recent job has complete a total of 3 jobs on Upwork, all 3 with a feedback score of 5.00, and yet her ""job success"" is only 88%.... how is that possible?  That doesn't make any sense. 9.)  What the hell does ""Rising Talent"" mean?  The Help page on this topic offers a vague, unhelpful explanation:  ""Rising Talent freelancers have great potential based on strong backgrounds in their fields and early success with their clients on Upwork. Rising Talent agencies are new agencies that either have strong backgrounds in their industry or is an agency started by a Top Rated freelancer.""  <== who decides what a ""strong background"" is?  What vetting process takes place?  How can someone be given this ""Rising Talent"" status when they've never worked a single hour on Upwork?  Why would being in an agency started by a Top Rated freelancer automatically give the same status to their agency members (who may have 0 experience / relevant skills for the job)? 10.)  I don't want to hire an agency for this latest job post, but I have agencies applying for the job (with a ""relevant contractor"" attached, which in some cases was also an agency and not an individual freelancer) and applicants whose profile says they're ""associated with"" 1-3 agencies.  The Help page does not properly explain the difference between these two types of applications, and two chat support reps gave me completely conflicting answers to the question.  Why the ambiguity?  Why not just allow either individuals to apply (meaning they get 100% of the salary if hired), or agencies (meaning you hire a company and they arrange a contractor suitable for the job)?  The confusion essentially has made me look only at freelancers without ""associated agencies"" shown on their profile.  11.)  What can I learn from a freelancers ""test scores""?  Nothing, as far as I can tell.  Some of our best freelancers have mediocre scores on English tests, but they speak and write English so well that a native speaker couldn't tell it was not their native tongue.  Also, there's not really any clear benchmark for what a ""good"" score is (ie. is 3.70 / 5.00 a decent score, or did the freelancer basically flunk the test?), aside from labels like ""top 30%"" which isnt meaningful if the other 70% of people tested speak 4 words of English and scored 2 out of 20.  Also, what is done to ensure an applicant hasn't hired someone or asked a friend to take tests under his/her account?   12.)  For this recent job I posted, I set a specific non-negotiable salary (stated explicitly in the job post description)... 80% or more of the applications I received bid at a different rate from what I had specified in the job post... why can't I set a specific rate for a job, and only accept bids from contractors willing to work for that chosen hourly rate? I find it almost laughable that, after posting over 100 jobs on Upwork in the last few years (99 hires), I can still list off 12 separate issues with the hiring process.  Granted, not all my complaints would be shared by other clients, but surely several of them are features that a) would benefit and be well-received by almost all clients; and b) could be implemented in a day or two by any competent programmer. Sorry to vent this publicly, but I simply cannot contain my frustration with the hopeless hiring process that seems to be steadily getting LESS user-friendly and more confusing, even though Upwork's fees and rates have increased dramatically.   Please, Upwork, listen to your clients and address the numerous problems with the hiring process. 
"
"
	Accidentally ended a contract without releasing all the funds
","Feb 23, 2021  07:59:10 PM","
I am new to Upwork and had a freelancer complete a project. I had initially created 4 milestones but was happy with the work after 2, so I clicked on 'end contract' and thought I could complete the payment for the rest of the contract in that step. This didn't happen and I have now only paid my freelancer half the amount we agreed on. I want to remedy this (I gave them a very good review and am very happy with their work). What is the easiest way to resolve this mistake?



					
						Solved!
					
					Go to Solution.



"
"
	Can I turn a past job into a template I can send to a client?
","Feb 23, 2021  01:46:45 PM","
I'd like to take a past job and turn it into a ""template"" of sorts, that I can send to my coaching client so she can use Upwork to achieve this task.  Is this possible? 
"
"
	Created contract, then added mile stone second. It won't let me pay mile stone only the first full p
","Feb 23, 2021  02:37:46 PM","
I have1. 500 with a lock next to it2.milestone 250 I want to pay the 250 now than 250 later at completion. I won't let me pay the 250 milestones and the 500 is locked. How do I divide thee 500 in two payments of 250?
"
"
	What happens when you block someone?
","Feb 23, 2021  02:03:24 PM","
Hello Upwork Community, Wondering what happens when you block a client? Do they see anything like a notification that they have been blocked?  Thanks!
"
"
	Direct Contract payment
","Feb 23, 2021  08:35:27 AM","
			
				
					
					
						I have a client who is outside from Upwork, he is trying to pay me via his Master Credit Card but it's rejecting, tell me what should I tell him about the payment processing.
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Freelancer cannot log in to end the contract
","Feb 23, 2021  07:52:49 AM","
			
				
					
					
						HelloI assigned money for a milestone but the freelancer cannot log in to upwork for some reason so if i release the money here he won’t be able to get it. I cannot request refund too as he cannot log in to accept the request. I would like to cancel the milestone here so i can get a refund into my account, but there is no such an option.What should I do?Thanks
"
"
	I need to report a fraudulent freelancer.
","Apr 26, 2020  03:14:22 AM","
Hi, I need to report a fraudulent graphic designer.
 
I employed him to do up a logo for my new startup.
 
He came back to me with some designs, they seemed a bit generic but I accepted the work and paid him. 
 
I field tested the designs and one proved to be a favourite. I then ran it past another designer who found the design on an Adobe site. I checked the other designs and they were all copies!
 
I confronted him and he begged and pleaded for another chance - gave me sob stories about his income / family etc. He promised me new designs. 
 
First design he sent me was also a fraud so now I'm going to report him. It's really touch to get in touch with the support team here so I'm asking for help to report this designer here. 
 
Can someone assist? I've attached a couple of examples of his fraudulent designs - I'd like a refund and for his page to be removed so he stops his scamming for good.
 
Thanks for your help. 
 
Kind regards,
 
Crispin
 
**Edited for Community Guidelines**



					
						Solved!
					
					Go to Solution.



"
"
	Activating second milestone failed. Need help
","Jul 24, 2019  02:56:48 PM","
			
				
					
					
						Hi, I cannot fund the 2nd milestone. Thisnsecond milestone is for the completion of the poject. However, an error message occured that it cannot be funded. Or does this mean, the amount will just be released when the time comes for the completion of the project? Without 'funding' yet the milestone? I am new here so I don't know what to do.
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Freelancer incomplete job
","Feb 18, 2021  04:44:49 PM","
Good day, I hired a freelancer for a 4 milestone project for a website. After a few messages I decided to hired him and put $1000 in escrow for the 1st milestone. He then passed me to work with his team. The communication wasn't great but they were doing the job. We paid the first milestone and put another $1000 in escrow. After some messages and asking for changes the freelancer disapeared due to ""health issues"" and we kept wotking with his team. The communication from the team was really poor, they declined to speak on the phone and have went past multiple deadlines but they kept updating changes on the website so after a few months I released the second payment. I have been trying to contact them and they are avoiding all the messages and they haven't made any changes.  I was told the website would be ready at the beginning of October and it's February and it's far away to be finished. What are our options? If we cancel the contract, how do we get the work/coding that has been completed so far so someone else can continue with it? If they don't want to give me the work that has been done, can I get a refund?  Thank you
"
"
	How can I integrate Upwork with Slack?
","Nov 20, 2018  06:43:27 PM","
			
				
					
					
						 
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Where do I go to set up a Zoom call in Upwork?
","Feb 22, 2021  09:52:31 AM","
I am about to hire a dev but want to schedule a zoom call with him to go over final details. What steps (clicks) must I follow to accomplish this please and from what page? Thanks Tom P
"
"
	Goes against rules
","Feb 22, 2021  06:44:29 AM","
Hello; I have posted a job and hired someone than I got an email my account is suspended.
"
"
	Former freelancer bothering me?
","Jan 22, 2019  10:56:14 PM","
			
				
					
					
						Hello.Not too long ago, I worked with this freelancer on a project. He completed it and I was fairly happy with the end result, but later decided not to continue the project for personal reasons. We parted on very good terms.He messaged me a couple of weeks after completion of said project, at which point I explained to him very nicely that I had decided not to continue the project. I told him I would keep him in mind if anything new came up that matched his skills. He seemed to understand, thanked me, and I thought it all ended there.Fast forward to yesterday (about 2 weeks after our last exchange) when he messaged me again out of the blue, seemingly just to chat. I have other projects going on Upwork, so I log in often, and the message came when I was online. I know it might have been a coincidence, but it felt stalkish especially since there was nothing left to discuss. I was nice with him but tried not to move the conversation forward and didn't ask him any questions. He continued to ask general questions like how I was doing, how was work etc. It felt very awkward and made me uncomfortable because I didn't know the purpose of all this. I explained to him again that the project he had worked on would not be continuing, which was awkward in itself to have to repeat. He seemed slightly offended and said that he was just asking me in general. The conversation ended shortly afterward. The whole thing was weird. I couldn't tell if he just had too much free time in his hands or if he was trying to fish for a new project (he never asked directly) or if he was even trying to make advances on me. All I know is that the exchange was uncomfortable as there was no purpose in it.So I've been wondering: is it typical of Upwork freelancers to contact former employers out of the blue? Is this a way to try and fish for more work? And if so, how do people handle it? I am by nature nice to people, but this has me annoyed. To the point where I wouldn't give him more work now even if I did have something that matched his skills. It seriously felt stalkish, so I',d rather not have to talk to this person ever again. Anyone have similar experiences?
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Payment method
","Feb 20, 2021  12:52:06 PM","
			
				
					
					
						Hello,I paid into escrow at the beginning of February. I deleted my card and added it back today. Can I just check I won't be charged twice because the money as already come out. I'm just waiting for the freelancer to finish my work.
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	The milestone is inactive
","Feb 20, 2021  04:44:03 AM","
I'm trying to pay my freelancers. I have created a new milestone as I always do, and when I try to active it, it frozes when remain inactive. There is no error message and it's happening in more than on freelancer. 
"
"
	CAN NOT FIND CONTRACT FORM TO FILL IN
","Feb 20, 2021  12:44:51 AM","
HIi I can not find a blank contract to fill in? I have had several people that I  wan to work with but  can not find a how to generate a contract for them.  The help videos says its behing an areoplane symbol that is not  displayed on my  site . Please offer some help .... Thanks Rosemarie
"
"
	Beware emails from **
","Feb 19, 2021  12:22:45 AM","
***Community Guidelines: refer to title for names (and attached screenshot if not removed)***
When I posted looking for my first contracts freelancer, the designing of a new website on a new domain; I recieved an email from **Edited for Community Guidelines **at my new email address associated with my domain.  He was trying to bid for the contract outside of upwork.
I've searched upwork up and down but cannot find his account to flag it.  I also recieved 2 other users requesting to do the work the same way but I found them and was able to flag the account.
Those were **Edited for Community Guidelines** 
 
I'm posting this to make users aware that, if contacted in this fashion, it is

definitely against the terms of service of upwork.com
**Edited for Community Guidelines** 


	@iNihil




					
						Solved!
					
					Go to Solution.



"
"
	Payment problems
","Feb 11, 2021  08:12:12 AM","
The payment method I submitted was rejected. I was using VISA credit card, and I have already used it in another direct contracts. I tried to change the credit card for another VISA and was rejected too.
 
**Edited for community guidelines**
"
"
	Fixed price contract expired. How do I pay my freelancer?
","Feb 19, 2021  07:24:30 AM","
I have a fixed contract that due to the client taking a long time to respond, has expired. The money in escrow is going to be refunded to me in a few days but I want to either extend the contract or pay the freelancer. How can I do either? Freelancer has 4 days left to approve the escrow refund account.
"
"
	Contract cancelled by freelancer for no reason
","Feb 19, 2021  05:46:33 AM","
My contract was cancelled by the freelancer and for zero reason. They will not respond with any explanation. They committed to having this project to me by today (Feb. 19 2021) but woke up to an email saying the freelancer cancelled the contract after 3 days of work for zero reason. Now he refuses to answer my messages.
"
"
	Personal invitation
","Feb 18, 2021  05:42:06 PM","
Hello. I posted a job and want to make personal invitations. How I can extend the project description in invitation?
"
"
	I have an issue with hiring my freelancer
","Feb 18, 2021  02:37:59 PM","
The freelancer I want to hire is trying to accept the job offer but it says ""you cannot join this team until the client has added an address"". I don't know how to fix it as I already have my address there.
"
"
	edit job post ... HOW
","Feb 18, 2021  02:28:32 PM","
how do i edit my job post?
"
"
	In chat with freelancer, when I click hire button & in popup give details, hire button is disabled
","Jun 7, 2020  10:19:32 PM","
In chat with freelancer, when I click hire button.Popup Open up, giving all details, Biut hire button is disabled
"
"
	Cannot find Edit Company contact option
","Aug 10, 2019  02:47:45 PM","
Hey. I have all admin permissions but cannot find the Company contact edit option in My info. I can edit Company info but no such section related to Company contact is available there. Can you please help with this?Best Regards,
"
"
	Get automated invoices to company email
","Feb 15, 2021  09:48:15 AM","
Hi!How do i automate so that every time my card processes a transaction an email is sent out to my email? For accounting purpouses. Its very time consuming to download the invoices for each transaction manually.Best regards,
"
"
	Contact customer support
","Dec 7, 2020  03:47:34 PM","
			
				
					
					
						I need to contact support centre but can’t find any contact information on how to reach out to them
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Hiring process
","Feb 17, 2021  05:17:06 AM","
I have a client and I have a function to his company as HR admin. He had given me access to his Upwork account to post the job vacancy and hire a freelancer by sending the job offer, Is there a violation if we will hire a relative or a member of my family for a particular position? 
"
"
	Identity Theft and Personal Info
","Feb 17, 2021  09:09:30 PM","
			
				
					
					
						I had my google or iCloud account hacked. Someone stole comprising photos off of it. I was trying to hire someone to do a diagnostic on it (forensics) to find out who hacked my account. But I’m worried about my information being stolen again. Should I remove my photos and sensitive information prior to allowing them to do this to prevent any further issues or is it even something that can be legitimately done?
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Fake Accounts
","Feb 17, 2021  04:28:17 PM","
I started to believe many  new to upwork-freelancers create multiple client accounts to get their first , second , even third  job and get reviews from their own fake client accounts , so that their accounts sound appealing to actual clients. What bothers me is that we as freelancers are wasting hundreds of proposals on fake posts where the fake client will only accept their freelancer account and get the job done ( which by the way will probably stand out their skills + fake review ) .. How is that fair?
"
"
	Company information visible to freelancers + on invoices
","Jan 5, 2016  10:05:17 PM","
Hi All I don't currently use my limited company name in my profile. I use an alias which is similar. The problem with this is that the Compay name isn't appearing on my invoices either. Here's a few questions re this that I need help with: 1. What information (name, address, contact details etc.) do freelancers see about me/my company? I'm guessing what is seen will be different between a non-hired freelancer looking at a job post and a hired freelancer working on a contract for me, but I'm not sure how. 2. Can I have a different Company name and Invoice address on my invoices to that displayed to freelancers (hired or non hired)? I've been using ODesk/Upwork happily for 5 years now and have only had a few bad experiences. I think a level of separation between what Freelancers see and my official company details (that Upwork sees) would be useful. Is this possible? Thanks,Chris  
"
"
	Do i need to claim copyrights for a ghost written book?
","Feb 17, 2021  02:25:18 PM","
I hired a ghostwriter to write a book for me and she completed the job. Do I need to apply for any copyrights to have ownership of the book or do I need some legal documents?
"
"
	Client Webinar: Growing Your Business Through Upwork
","Feb 17, 2021  02:22:49 PM","
Hey everyone,
 
I’m Samantha, and I host the Upwork onboarding webinars. If you recently attended my “Growing Your Business Through Upwork” webinar, you may have some follow-up questions. It’s a lot of information that we pack into our 1 hour session together and I’m not able to address all your questions in that setting. I’m here in the forums regularly to check-in on this thread so I can follow-up with you about anything that was discussed during the webinar. 
 
Let’s continue the conversation! Bring your questions and we’ll keep talking about how to find quality talent on Upwork - with resources, tips, and ideas on how to find the right independent talent to grow and support your business. 
 
If you haven't attended the webinar, you can register for the next live webinar here. 
 
Our interactive new client webinar covers everything from:

Ways to find and hire quality talent
Paying your freelancer
Collaborating with your freelancer on the platform
How we make hiring independent talent simple and easy

Plus, when you attend the live webinar, you’ll also have a chance to participate in the Q&A portion; so be sure to bring your best questions!
 
Too busy to attend? Click here to view a recorded version of the webinar. 
 
Attended the webinar recently? Let us know what you thought below!
 
Welcome to Upwork! We are so excited to have you on the platform and I hope that you continue to feel supported by us as you move forward on your own journey. 
 
- Sam
"
"
	Payment not returned to the payment source
","Feb 17, 2021  01:00:27 PM","
Hi there,                    I ended one of the unsuccessful contract and the freelancer gave me refund but the amount didnt retund yet to the payment source.  Contract ID26010897 Please help me in this regard. Thanks
"
"
	Help!
","Feb 17, 2021  07:23:44 AM","
			
				
					
					
						This is my first time using this service. I have been very detailed w my freelancer on a project. At this point I’ve asked that person to change one particular issue multiple times. I think he is padding the hours by doing it incorrectly, what can I do? He’s inputting manual time, what are my options?
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	update Tax information (VAT number)
","Feb 9, 2021  02:24:27 AM","
Hi, I would like to change my tax information, expecially VAT number. Could you help me? https://support.upwork.com/hc/en-us/articles/211061278--Value-Added-Tax-VAT-#eu-changing here is information that i need contact with Upwork support.
"
"
	I have an error when trying to activate milestone:
","Feb 16, 2021  10:35:21 AM","
I have an error when trying to activate milestone:**Edited for community guidelines**
"
"
	Releasing the Source Code
","Oct 17, 2017  11:39:41 PM","
Dear All, We have awarded a fixed rate job to a company through Upwork. In our contract it was mentioned that the developer should release the source code at the end of each milestone. 3/5 Milestone is completed and 4th Payment is under escrow account. When we asked for the source code they refuse to release the source code saying that as per Upwork Policy and their company policy they can release the source code only after getting the complete payment.  Is there any Upwork Policy that states the Source Code cannot be released until the project is completed? They should be able to release the source code for the work they have been paid for without any risk? What are my options to get the source code atleast for the work they have been already paid?  
"
"
	Freelancer has overcharged
","Jan 5, 2017  02:25:47 AM","
How do I get in touch with someone at Upwork? We hadn't used the platform before and set our project up as hourly billing instead of a fixed cost and the freelancer has now massively overcharged us. Thanks!
"
"
	UPWORK contract says the freelancer started yesterday. Today the freelancer asked what the job was??
","Feb 5, 2021  01:26:19 PM","
Hello Community:    UPWORK contract says the freelancer started yesterday. Today the freelancer asked what the job was. The freelancer has NOT worked and UPWORK says they have. I am losing trust in this freelancer. Please advise.
"
"
	Can't message freelancers
","Feb 15, 2021  02:16:55 PM","
I can't message freelancers. I am on the free plan and it doesn't give an option to do so.
"
"
	How Do I end my contract my current client without affecting my upwork profile?
","Feb 15, 2021  09:23:25 AM","
I already read my contract showing I have to notify them 7 days before, which is fine with me, but I don't want to affect my rate or profile at Upwork. Any tips please
"
"
	Account suspended
","Feb 8, 2021  01:48:39 PM","
I am trying to make a payment through the website but it says that my account is suspended. Please tell me what I can do to fix this and be able to pa
"
"
	My Heart is Broken and so is my Bank Account
","Feb 14, 2021  11:28:43 PM","
This has taken me almost two years, since Mar 2019, to even face this and was hoping for opinions as to what to do...if anything at all.  I have avoided facing this entire subject as I paid over $21,000 dollars for a contract, my entire life savings, not much I know, but it was all I had and more.  I had big dreams shattered, and frankly I have been avoiding this as it was such a painful process.  At the end of the day I was and still am a little niave about the world of programming and all this freelancing stuff, so please bear with me. First, I accepted what appears to be an hourly contract on upwork starting Jan 2017 , but I have a signed statement of work (SOW) with the developer with a set dollar amount a deliverables.  What started as a $6,000 job, the developer kept adding thousands at a time, over multiple project manager update calls. Everytime we would talk and discuss the project I would have to reexplain concepts over and over.  I was told I didnt explain details in the original project which I did.  Everytime a new SOW was updated and signed.  For example, and again I am not programing/tech savy here, but I explained I needed my customers to have the ablitity to pay entry fees through Paypal and at the end of the service be able to be awarded money back to them if the achieved the objective.  I didn't care how that happend, but in the end they explained the customers would need to have a wallet and that funstionality added another $3k to the SOW.  I know now, but I was the guy that said, ""wallet...like a bilfold that goes into my back pocket?""  I know, I know...I get it now, but this happened so many times that it just kept adding up and I tried telling that when we hit the $11,000 mark I was walking away and was going to report them. They then got THE BOSS on the phone with me.  This guy was a genius and got every word and explanation.  He knew exactly what I was trying to do and assured me his team could do it. Deep sigh...10K later I went through 3 project managers with the last being so disconnected and unfamiliar with my project I lost hope.  Our last conversation was me saying that there were so many undeliverables from the SOW and asking them to walk me through the system cause it was so chaotic that I couldn't figure out the flow.  They go on that call with me, clearly not prepared, asking me to walk them through the system only to get 5 minutes into it before they asked me to make a list of my issues and how it was going to cost more to fix them.  This was over a two year process to that day. I HAVE A PIT IN MY STOMACH AS I AM TYPING THIS! There is so much more to this story.  We had tons of calls, tons of correspondence through the Upwork chat. In the end, yes the contract was set to hourly.  I do however have a SOW with a dollar amount attached to it.  They billed me that exact amount mounting up to the SOW dollar amount. They never delivered.  I never ended the contract on Upwork and did not get the deliverable. Please let me know what you think I should or shouldn't do.
"
"
	Where to find account balance and credits
","Jun 3, 2017  06:10:52 AM","
Please tell me where to find account balance and credits. Thank you! 
"
"
	Abuse? 100% success rate and ""top rated"" badge but no completed jobs.
","Feb 15, 2021  02:38:05 AM","
I was convienced that im hiring reliable person based on freelancer success rate and top rated badge, but looking at deliverables i was getting I've started to doubt his qualification. So i've checked person's profile **Edited for Community Guidelines**( and found that he has 0 completed jobs, no real feedbacks and bulk of his earnings on Upwork are coming from unverifiable private projects. 
Can someone explain me how that could happen? My opinion is that person is underqualified and somehow abusing Upwork rating system to get higher bid contractcts. Is it possible to be true? Can agency be unaware of such actions from the freelancer?Regards, Mike.
"
"
	Hello all Respectable members
","Feb 14, 2021  08:34:56 PM","
Hello all Respectable members
"
"
	I LIVE IN THE UNITED STATES!
","Feb 13, 2021  06:53:42 PM","
I live in the state of NEW MEXICO and each time I apply for a job it tells me I don't meet the qualifications because I DON'T LIVE IN THE US. I am so frustrated. What kind of morons run this company that don't know that NEW MEXICO is a state in the US. How can I reach someone in this organization to get this straightened out? 
"
"
	Hiring a Upwork Freelancer as a Full-Time Inhouse Employee
","Apr 19, 2017  01:58:06 PM","
We love upwork and use it a ton in my agency.  We have a freelancer we have worked with for years on a full-time basis through Upwork.  I am considering exploring the option of bringing the person into my company full-time with benefits, time off, etc. I could not find out if Upwork has any process or policy of moving a freelancer from Upwork's system and into a direct relationship. Obviously I'm trying to do this within Upwork's guidelines as I plan to continue to use Upwork heavily for other needs. Thanks to anyone who can point me in the right direction.
"
"
	Lost the communication I had with freelancers
","Feb 13, 2021  10:31:26 AM","
Hi, I posted a job in December and had lots of communication between myself and potential freelancers. I decided to take another route at the time but would now like to move forward with one of the freelancers I was spaking with. However, because the job closed all my communication disappeared and I can no longer find their details. is there any way to get those messages back? Thanks
"
"
	Problem With Credit Card
","Oct 27, 2015  03:26:36 PM","
I just recently tried to hire 2 people and got this message:Sorry, we are unable to authorize this credit card. Please check the card information or try another card. Questions? Contact us.I have done the following:1. Opened up an online ticket on upwork and have had a long conversation with a member, who suggested that there is some issue with my bank who had issued the card. I again asked if there is any issue at your end, which she negated. 2. I called my bank and asked that I am facing this issue. They said that there is a ""Message Error In System"" which means that I am entering some wrong info while adding up my credit card. So, I repeated every single information and they said that the info is all correct. Then they ask for the postal code, which I told them that this option is optional. To which they reacted to add postal code. I added that as well but no success. They said that there is something wrong with the website and ask the team of that website to help3. I again discussed the issue in detail with the same member and she replied to add another card or to use other payment options.NOW MY QUESTION IS THAT WHY MY CARD WAS REJECTED EACH TIME, WHILE IT WAS THE SAME WHEN I USED TO WORK ON ODESK.COM.  Kindly let me know in a clear way what has happened to upwork.com? Are there changed in the privacy policies regarding payments? I am a lot confused and need immediate help. pleaseeeeee  
"
"
	Refund status
","Feb 13, 2021  07:15:20 AM","
I recently got a refund for a project where can i see status of refund like when i can see that in my account and how long it will take to process. Reference ID359830693
"
"
	API Key Protection
","Feb 9, 2021  12:18:24 PM","
			
				
					
					
						So I am new and I am hiring someone to transfer my wordpress site to dropfunnel, My wordpress site has my PayPal & Stripe API Keys as well as credit card information on it. How do I protect this data?
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
